mode,route,variant,domain,config_id,seed,n_features,calibration,threshold,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,missingness_sensitivity,partial_questionnaire_sensitivity,direct_fill_pct,derived_fill_pct,imputed_fill_pct,remaining_missing_pct
psychologist,P,professional_structured_coverage,adhd,rf_deep_650,47,35,isotonic,0.505,0.8950708719851578,0.918918918918919,0.84472049689441,0.904,0.8743602484472051,0.8802588996763754,0.950136645962733,0.9548188525064907,0.08598817163437487,-0.0026335403726707174,-0.006422360248447168,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_deep_650,83,35,isotonic,0.505,0.8952797259633489,0.9246575342465754,0.8385093167701864,0.912,0.8752546583850932,0.8794788273615635,0.9530931677018634,0.9580015669889155,0.08169260793039511,-0.00042236024844710673,-0.00018633540372670065,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,conduct,rf_compact_350,11,23,isotonic,0.16999999999999998,0.9482888934202178,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.980127427184466,0.9470215959854118,0.04275517853103507,0.017657766990291313,0.019205097087378664,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_compact_350,29,23,isotonic,0.185,0.9482888934202178,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9746966019417477,0.9399653176201711,0.04287420714378644,0.011407766990291224,0.016777912621359192,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_compact_350,47,23,isotonic,0.255,0.9482888934202178,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.974484223300971,0.9412567946635452,0.04173162329037831,0.007281553398058249,0.012287621359223289,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_compact_350,83,23,isotonic,0.185,0.9482888934202178,0.9324324324324325,0.8625,0.9757281553398058,0.9191140776699029,0.8961038961038961,0.9742111650485438,0.9394208199216795,0.043394999987112055,-0.00558252427184458,0.0025485436893203928,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_stability_500,11,23,isotonic,0.33499999999999996,0.9461013349514563,0.9583333333333334,0.8625,0.9854368932038835,0.9239684466019418,0.9078947368421053,0.9746966019417477,0.9409567726204524,0.04244181740225394,0.023604368932038877,0.0013652912621359703,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_stability_500,29,23,isotonic,0.185,0.9525544204126939,0.9583333333333334,0.8625,0.9854368932038835,0.9239684466019418,0.9078947368421053,0.9747269417475729,0.9410671119938998,0.042735214803113264,0.005157766990291246,0.013470873786407767,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_stability_500,47,23,isotonic,0.255,0.9482888934202178,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.97997572815534,0.9452370830281109,0.0422772500702149,-0.009041262135922268,0.008464805825242672,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_stability_500,83,23,isotonic,0.205,0.9482888934202178,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9793082524271844,0.9454686513457756,0.04061916536321703,0.003094660194174814,0.014350728155339831,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_deep_650,11,23,isotonic,0.155,0.9482888934202178,0.9210526315789473,0.875,0.970873786407767,0.9229368932038835,0.8974358974358975,0.9696298543689321,0.9388395543659407,0.04222060591418367,0.006553398058252391,0.01243932038834955,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_deep_650,29,23,isotonic,0.33499999999999996,0.9504476878560778,0.9857142857142858,0.8625,0.9951456310679612,0.9288228155339806,0.92,0.9814320388349516,0.9507059722017552,0.038828191145954295,0.019781553398058316,0.006219660194174803,1.0,0.0,0.0,0.033140772271207056
psychologist,P,professional_structured_coverage,conduct,rf_deep_650,47,23,isotonic,0.205,0.9482888934202178,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9698118932038835,0.9377112063736779,0.04218602410219932,-0.009041262135922268,0.010891990291262088,1.0,0.0,0.0,0.033140772271207056
