mode,role,domain,winner_feature_set_id,winner_config_id,winner_seed,calibration,threshold_policy,threshold,policy_score,is_selected_policy,val_precision,val_recall,val_balanced_accuracy,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_balanced_accuracy,holdout_pr_auc,holdout_brier
caregiver_1_3,caregiver,anxiety,engineered_full,rf_pos_weight_mid,20261101,isotonic,precision_oriented,0.735,0.9067121728482224,no,0.9393939393939394,0.7209302325581395,0.85538897414709,0.916286013675614,0.03481130752032002,0.9411764705882353,0.7441860465116279,0.8670168811238342,0.9266917820093952,0.03683583941159821
caregiver_1_3,caregiver,anxiety,engineered_full,rf_pos_weight_mid,20261101,isotonic,recall_guard,0.31999999999999995,0.8911556788018423,no,0.9012345679012346,0.8488372093023255,0.9142663203872035,0.916286013675614,0.03481130752032002,0.8875,0.8255813953488372,0.9013693778774643,0.9266917820093952,0.03683583941159821
caregiver_1_3,caregiver,anxiety,engineered_full,rf_pos_weight_mid,20261101,isotonic,precision_min_recall,0.735,0.9061652558357471,no,0.9393939393939394,0.7209302325581395,0.85538897414709,0.916286013675614,0.03481130752032002,0.9411764705882353,0.7441860465116279,0.8670168811238342,0.9266917820093952,0.03683583941159821
caregiver_1_3,caregiver,anxiety,engineered_full,rf_pos_weight_mid,20261101,isotonic,recall_constrained,0.31999999999999995,0.8951272263058039,yes,0.9012345679012346,0.8488372093023255,0.9142663203872035,0.916286013675614,0.03481130752032002,0.8875,0.8255813953488372,0.9013693778774643,0.9266917820093952,0.03683583941159821
caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_baseline,20261101,none,default_0_5,0.5,0.7634045677941801,no,0.8266666666666667,0.7560975609756098,0.8617171221963476,0.8592747711739642,0.054417788856057095,0.7733333333333333,0.7073170731707317,0.8323017526657679,0.764765007527117,0.0600670985657974
caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_baseline,20261101,none,balanced,0.22499999999999998,0.8400923079853746,no,0.5882352941176471,0.975609756097561,0.9174531192548105,0.8592747711739642,0.054417788856057095,0.6311475409836066,0.9390243902439024,0.9129795318053683,0.764765007527117,0.0600670985657974
caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_baseline,20261101,none,precision_oriented,0.6,0.8376460910953204,no,0.8571428571428571,0.6585365853658537,0.8179617600196103,0.8592747711739642,0.054417788856057095,0.796875,0.6219512195121951,0.7946439514646403,0.764765007527117,0.0600670985657974
caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_baseline,20261101,none,recall_guard,0.41999999999999993,0.8214340132804211,no,0.7857142857142857,0.8048780487804879,0.8798259590636108,0.8592747711739642,0.054417788856057095,0.75,0.8414634146341463,0.8918372349552641,0.764765007527117,0.0600670985657974
caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_baseline,20261101,none,precision_min_recall,0.6,0.8351985712640881,no,0.8571428571428571,0.6585365853658537,0.8179617600196103,0.8592747711739642,0.054417788856057095,0.796875,0.6219512195121951,0.7946439514646403,0.764765007527117,0.0600670985657974
caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_baseline,20261101,none,recall_constrained,0.5299999999999999,0.8243165407113435,yes,0.8356164383561644,0.7439024390243902,0.8568758426277729,0.8592747711739642,0.054417788856057095,0.8059701492537313,0.6585365853658537,0.8129366343914696,0.764765007527117,0.0600670985657974
caregiver_2_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,default_0_5,0.5,0.7909147309398341,yes,0.7946428571428571,0.9468085106382979,0.9436115092051593,0.8632897918129667,0.043527346458884696,0.7017543859649122,0.851063829787234,0.881490464116415,0.7044217957677258,0.07256724664934806
caregiver_2_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,balanced,0.27499999999999997,0.9058389937503354,no,0.7946428571428571,0.9468085106382979,0.9436115092051593,0.8632897918129667,0.043527346458884696,0.7017543859649122,0.851063829787234,0.881490464116415,0.7044217957677258,0.07256724664934806
caregiver_2_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,precision_oriented,0.5049999999999999,0.8478152745152295,no,0.8113207547169812,0.9148936170212766,0.931540072759343,0.8632897918129667,0.043527346458884696,0.7238095238095238,0.8085106382978723,0.8666905523095578,0.7044217957677258,0.07256724664934806
caregiver_2_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,recall_guard,0.27499999999999997,0.8814728444313878,no,0.7946428571428571,0.9468085106382979,0.9436115092051593,0.8632897918129667,0.043527346458884696,0.7017543859649122,0.851063829787234,0.881490464116415,0.7044217957677258,0.07256724664934806
caregiver_2_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,precision_min_recall,0.5049999999999999,0.8440385782977013,no,0.8113207547169812,0.9148936170212766,0.931540072759343,0.8632897918129667,0.043527346458884696,0.7238095238095238,0.8085106382978723,0.8666905523095578,0.7044217957677258,0.07256724664934806
caregiver_2_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,recall_constrained,0.27499999999999997,0.8647137847626627,no,0.7946428571428571,0.9468085106382979,0.9436115092051593,0.8632897918129667,0.043527346458884696,0.7017543859649122,0.851063829787234,0.881490464116415,0.7044217957677258,0.07256724664934806
caregiver_2_3,caregiver,conduct,engineered_compact,rf_baseline,20261119,isotonic,default_0_5,0.5,0.9140396360519087,no,0.9875776397515528,1.0,0.9968847352024922,0.999803205756121,0.0026041666676541665,1.0,1.0,1.0,1.0,0.001274432464644938
caregiver_2_3,caregiver,conduct,engineered_compact,rf_baseline,20261119,isotonic,balanced,0.05,0.9953290135639791,no,0.9875776397515528,1.0,0.9968847352024922,0.999803205756121,0.0026041666676541665,0.9937888198757764,1.0,0.9984375,1.0,0.001274432464644938
caregiver_2_3,caregiver,conduct,engineered_compact,rf_baseline,20261119,isotonic,precision_oriented,0.7549999999999999,0.9959512274580301,no,1.0,0.9748427672955975,0.9874213836477987,0.999803205756121,0.0026041666676541665,1.0,0.9625,0.98125,1.0,0.001274432464644938
caregiver_2_3,caregiver,conduct,engineered_compact,rf_baseline,20261119,isotonic,recall_guard,0.5049999999999999,0.9946107185776942,no,0.9937106918238994,0.9937106918238994,0.9952977135131957,0.999803205756121,0.0026041666676541665,1.0,1.0,1.0,1.0,0.001274432464644938
