trial_id,candidate_id,stage,domain,mode,role,feature_set_id,config_id,config_hash,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,val_objective,overfit_gap_ba
121,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,precision_oriented,0.43499999999999994,24,yes,0.7394999298167475,0.13749939416566903
122,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,recall_guard,0.22999999999999998,24,yes,0.7477557052547731,0.06930991317440338
123,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,recall_constrained,0.22999999999999998,24,yes,0.7477557052547731,0.06930991317440338
124,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,precision_min_recall,0.43499999999999994,24,yes,0.7394999298167475,0.13749939416566903
125,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,default_0_5,0.5,24,yes,0.752935374264841,0.07498696154514795
126,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,balanced,0.25499999999999995,24,yes,0.7504385220533404,0.06930991317440338
127,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,precision_oriented,0.5349999999999999,24,yes,0.7457229049844263,0.12376009037944069
128,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,recall_guard,0.33499999999999996,24,yes,0.752935374264841,0.07498696154514795
129,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,recall_constrained,0.33499999999999996,24,yes,0.752935374264841,0.07498696154514795
130,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,precision_min_recall,0.5349999999999999,24,yes,0.7457229049844263,0.12376009037944069
131,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,none,default_0_5,0.5,24,yes,0.7307695308707809,0.1198100186217591
132,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,none,balanced,0.36999999999999994,24,yes,0.7472501947835098,0.0701467332580854
133,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,none,precision_oriented,0.5399999999999999,24,yes,0.743086161544762,0.12451973729495414
134,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,none,recall_guard,0.36999999999999994,24,yes,0.7472501947835098,0.0701467332580854
135,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,none,recall_constrained,0.36999999999999994,24,yes,0.7472501947835098,0.0701467332580854
136,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,none,precision_min_recall,0.5399999999999999,24,yes,0.743086161544762,0.12451973729495414
137,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,default_0_5,0.5,24,yes,0.7344372008168645,0.1417693752307757
138,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,balanced,0.235,24,yes,0.7470874073325595,0.07056514329992636
139,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,precision_oriented,0.43999999999999995,24,yes,0.742956846897159,0.12451973729495414
140,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,recall_guard,0.235,24,yes,0.7470874073325595,0.07056514329992636
141,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,recall_constrained,0.235,24,yes,0.7470874073325595,0.07056514329992636
142,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,precision_min_recall,0.43999999999999995,24,yes,0.742956846897159,0.12451973729495414
143,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,isotonic,default_0_5,0.5,24,yes,0.7501017352748671,0.07098355334176742
144,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,isotonic,balanced,0.25499999999999995,24,yes,0.7501686808815617,0.0701467332580854
145,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,isotonic,precision_oriented,0.5049999999999999,24,yes,0.7460046476428139,0.12451973729495414
146,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,isotonic,recall_guard,0.25499999999999995,24,yes,0.7501686808815617,0.0701467332580854
147,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,isotonic,recall_constrained,0.25499999999999995,24,yes,0.7501686808815617,0.0701467332580854
148,depression__caregiver_1_3,stage2_focused,depression,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260729,isotonic,precision_min_recall,0.5049999999999999,24,yes,0.7460046476428139,0.12451973729495414
149,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,full_eligible,rf_precision_push,cf7148ba1592,20260729,none,default_0_5,0.5,113,yes,0.8167191577427819,0.08207757277026617
150,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,full_eligible,rf_precision_push__trees_plus,cbbbafd0df14,20260729,none,default_0_5,0.5,113,no,0.816278797463685,0.08207757277026617
151,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,full_eligible,rf_precision_push__regularized,66b7846b5542,20260729,none,default_0_5,0.5,113,no,0.805718040847708,0.07488123056849516
152,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,full_eligible,rf_precision_push__balanced_subsample,0e87b5084599,20260729,none,default_0_5,0.5,113,no,0.8022914799200773,0.09277934017595335
153,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,full_eligible,rf_precision_push__pos_weight_low,9463a2ebd36c,20260729,none,default_0_5,0.5,113,no,0.8118215947143709,0.08333385417730133
154,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,full_eligible,rf_precision_push__pos_weight_mid,42671fc7c8dc,20260729,none,default_0_5,0.5,113,no,0.8067599149293216,0.08375331550065446
155,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,full_eligible,rf_precision_push__pos_weight_high,537d7ce62a4e,20260729,none,default_0_5,0.5,113,no,0.8059368343129347,0.08537572178534403
156,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,full_eligible,rf_precision_push__shallow_precision,810b2c625043,20260729,none,default_0_5,0.5,113,no,0.8096756585057782,0.04905943794963408
157,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,precision_oriented_subset,rf_precision_push,cf7148ba1592,20260729,none,default_0_5,0.5,45,no,0.814687730482985,0.07069543418025881
158,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,precision_oriented_subset,rf_precision_push__trees_plus,cbbbafd0df14,20260729,none,default_0_5,0.5,45,no,0.8155356787577905,0.0682362078118871
159,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,precision_oriented_subset,rf_precision_push__regularized,66b7846b5542,20260729,none,default_0_5,0.5,45,no,0.8102510045412417,0.06912490646655778
160,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,precision_oriented_subset,rf_precision_push__balanced_subsample,0e87b5084599,20260729,none,default_0_5,0.5,45,no,0.8055917978179262,0.07284041424196452
161,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,precision_oriented_subset,rf_precision_push__pos_weight_low,9463a2ebd36c,20260729,none,default_0_5,0.5,45,no,0.8162116367399554,0.0730774873804616
162,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,precision_oriented_subset,rf_precision_push__pos_weight_mid,42671fc7c8dc,20260729,none,default_0_5,0.5,45,no,0.8089842405350857,0.07723734448320385
163,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,precision_oriented_subset,rf_precision_push__pos_weight_high,537d7ce62a4e,20260729,none,default_0_5,0.5,45,no,0.8081676310827731,0.07681893444136279
164,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,precision_oriented_subset,rf_precision_push__shallow_precision,810b2c625043,20260729,none,default_0_5,0.5,45,no,0.8133828329200553,0.044925520132386154
165,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push,cf7148ba1592,20260729,none,default_0_5,0.5,62,yes,0.818121920554025,0.0779959401172049
166,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push__trees_plus,cbbbafd0df14,20260729,none,default_0_5,0.5,62,yes,0.8180550511731149,0.0779959401172049
167,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push__regularized,66b7846b5542,20260729,none,default_0_5,0.5,62,no,0.8062995007697048,0.07930410009522881
168,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push__balanced_subsample,0e87b5084599,20260729,none,default_0_5,0.5,62,no,0.8049108323844392,0.08100367954808696
169,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push__pos_weight_low,9463a2ebd36c,20260729,none,default_0_5,0.5,62,no,0.8120643377297024,0.07883381148239899
170,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push__pos_weight_mid,42671fc7c8dc,20260729,none,default_0_5,0.5,62,no,0.815724047333351,0.07639947311800965
171,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push__pos_weight_high,537d7ce62a4e,20260729,none,default_0_5,0.5,62,no,0.8055443215967426,0.08741653811187466
172,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push__shallow_precision,810b2c625043,20260729,none,default_0_5,0.5,62,no,0.8152203723043908,0.04738474650075786
173,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,stability_pruned_subset,rf_precision_push,cf7148ba1592,20260729,none,default_0_5,0.5,56,no,0.8146856897440196,0.08163427472444307
174,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,stability_pruned_subset,rf_precision_push__trees_plus,cbbbafd0df14,20260729,none,default_0_5,0.5,56,no,0.8121054470009306,0.07883381148239899
175,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,stability_pruned_subset,rf_precision_push__regularized,66b7846b5542,20260729,none,default_0_5,0.5,56,no,0.8111354231109373,0.06632444322451381
176,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,stability_pruned_subset,rf_precision_push__balanced_subsample,0e87b5084599,20260729,none,default_0_5,0.5,56,no,0.8056069498746855,0.07938127326339739
177,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,stability_pruned_subset,rf_precision_push__pos_weight_low,9463a2ebd36c,20260729,none,default_0_5,0.5,56,no,0.8075012284277481,0.08493137245800875
178,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,stability_pruned_subset,rf_precision_push__pos_weight_mid,42671fc7c8dc,20260729,none,default_0_5,0.5,56,no,0.8061421009055606,0.07721245647922159
179,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,stability_pruned_subset,rf_precision_push__pos_weight_high,537d7ce62a4e,20260729,none,default_0_5,0.5,56,no,0.8072049644041542,0.07197765487278829
180,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,stability_pruned_subset,rf_precision_push__shallow_precision,810b2c625043,20260729,none,default_0_5,0.5,56,no,0.8039837196526833,0.058820221536463935
181,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,compact_robust_subset,rf_precision_push,cf7148ba1592,20260729,none,default_0_5,0.5,51,no,0.80591501689045,0.08009009288943414
182,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,compact_robust_subset,rf_precision_push__trees_plus,cbbbafd0df14,20260729,none,default_0_5,0.5,51,no,0.8057544588319367,0.07804927656290361
183,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,compact_robust_subset,rf_precision_push__regularized,66b7846b5542,20260729,none,default_0_5,0.5,51,no,0.8066126920751715,0.07726328376869818
184,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,compact_robust_subset,rf_precision_push__balanced_subsample,0e87b5084599,20260729,none,default_0_5,0.5,51,no,0.8055051945149825,0.08584495911666157
185,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,compact_robust_subset,rf_precision_push__pos_weight_low,9463a2ebd36c,20260729,none,default_0_5,0.5,51,no,0.8053683668107445,0.08009009288943414
186,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,compact_robust_subset,rf_precision_push__pos_weight_mid,42671fc7c8dc,20260729,none,default_0_5,0.5,51,no,0.8095744873544372,0.07561493819851417
187,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,compact_robust_subset,rf_precision_push__pos_weight_high,537d7ce62a4e,20260729,none,default_0_5,0.5,51,no,0.8045629966732083,0.084538901701662
188,depression__caregiver_2_3,stage1_local_search,depression,caregiver_2_3,caregiver,compact_robust_subset,rf_precision_push__shallow_precision,810b2c625043,20260729,none,default_0_5,0.5,51,no,0.8135894064043997,0.05146637915381902
189,depression__caregiver_2_3,stage2_focused,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push,cf7148ba1592,20260712,none,default_0_5,0.5,62,yes,0.8178390331023951,0.08207757277026617
190,depression__caregiver_2_3,stage2_focused,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push,cf7148ba1592,20260712,none,balanced,0.29,62,yes,0.8206337796461514,0.04245677309909068
191,depression__caregiver_2_3,stage2_focused,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push,cf7148ba1592,20260712,none,precision_oriented,0.5399999999999999,62,yes,0.8242845358281654,0.0698316235295704
192,depression__caregiver_2_3,stage2_focused,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push,cf7148ba1592,20260712,none,recall_guard,0.29,62,yes,0.8206337796461514,0.04245677309909068
193,depression__caregiver_2_3,stage2_focused,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push,cf7148ba1592,20260712,none,recall_constrained,0.5399999999999999,62,yes,0.8242845358281654,0.0698316235295704
194,depression__caregiver_2_3,stage2_focused,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push,cf7148ba1592,20260712,none,precision_min_recall,0.5399999999999999,62,yes,0.8242845358281654,0.0698316235295704
195,depression__caregiver_2_3,stage2_focused,depression,caregiver_2_3,caregiver,balanced_subset,rf_precision_push,cf7148ba1592,20260712,sigmoid,default_0_5,0.5,62,yes,0.8252270118214581,0.05554590924385605
