trial_id,domain,mode,feature_set_id,model_family,config,calibration,threshold_policy,threshold,n_features,val_balanced_accuracy,val_pr_auc,val_precision,val_recall,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,train_balanced_accuracy,overfit_gap_train_val_ba
203,elimination,caregiver_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,67,0.9846743295019157,0.966804408530678,0.9722222222222222,0.9722222222222222,0.9375,0.8823529411764706,0.993006993006993,0.9376799670917317,0.9090909090909091,0.9967777320718497,0.9700376570280697,0.020413619791666664,1.0,0.01532567049808431
204,elimination,caregiver_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.43999999999999995,67,0.9971264367816092,0.966804408530678,0.9473684210526315,1.0,0.8679245283018868,0.9019607843137255,0.9836829836829837,0.9428218839983546,0.8846153846153846,0.9967777320718497,0.9700376570280697,0.020413619791666664,1.0,0.002873563218390829
205,elimination,caregiver_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,67,0.9942528735632183,0.9616884995146908,0.9,1.0,0.9107142857142857,1.0,0.9883449883449883,0.9941724941724941,0.9532710280373832,0.9982174688057041,0.9784653523924101,0.007389902534294466,1.0,0.005747126436781658
206,elimination,caregiver_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.62,67,0.9971264367816092,0.9616884995146908,0.9473684210526315,1.0,0.9107142857142857,1.0,0.9883449883449883,0.9941724941724941,0.9532710280373832,0.9982174688057041,0.9784653523924101,0.007389902534294466,1.0,0.002873563218390829
207,elimination,caregiver_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,67,0.9636015325670497,0.9698305550991014,0.85,0.9444444444444444,0.819672131147541,0.9803921568627451,0.9743589743589743,0.9773755656108597,0.8928571428571429,0.9952008775538187,0.9429872332949663,0.019823612423893123,0.9956011730205279,0.03199964045347814
208,elimination,caregiver_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.24999999999999994,67,0.9798850574712643,0.9698305550991014,0.72,1.0,0.75,1.0,0.9603729603729604,0.9801864801864801,0.8571428571428571,0.9952008775538187,0.9429872332949663,0.019823612423893123,0.9904692082111437,0.010584150739879394
209,elimination,caregiver_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",sigmoid,default_0_5,0.5,67,0.9971264367816092,0.9728992097450089,0.9473684210526315,1.0,0.8679245283018868,0.9019607843137255,0.9836829836829837,0.9428218839983546,0.8846153846153846,0.9962978198272316,0.9686651489110627,0.015319975000982117,1.0,0.002873563218390829
210,elimination,caregiver_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",sigmoid,balanced,0.49999999999999994,67,0.9971264367816092,0.9728992097450089,0.9473684210526315,1.0,0.8679245283018868,0.9019607843137255,0.9836829836829837,0.9428218839983546,0.8846153846153846,0.9962978198272316,0.9686651489110627,0.015319975000982117,1.0,0.002873563218390829
211,elimination,psychologist_1_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,60,0.7844827586206897,0.8355946527811718,0.8076923076923077,0.5833333333333334,0.8333333333333334,0.49019607843137253,0.9883449883449883,0.7392705333881804,0.6172839506172839,0.9847799259563966,0.8612219392868312,0.037565273437500005,1.0,0.21551724137931028
212,elimination,psychologist_1_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.21999999999999997,60,0.9712643678160919,0.8355946527811718,0.6428571428571429,1.0,0.6710526315789473,1.0,0.9417249417249417,0.9708624708624709,0.8031496062992126,0.9847799259563966,0.8612219392868312,0.037565273437500005,0.9981671554252199,0.02690278760912801
213,elimination,psychologist_1_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,60,0.625,0.8834709633418605,1.0,0.25,1.0,0.27450980392156865,1.0,0.6372549019607843,0.4307692307692308,0.9853283970931029,0.8809724176187168,0.0486609765625,1.0,0.375
214,elimination,psychologist_1_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.10999999999999999,60,0.9396551724137931,0.8834709633418605,0.46153846153846156,1.0,0.5425531914893617,1.0,0.8997668997668997,0.9498834498834499,0.7034482758620689,0.9853283970931029,0.8809724176187168,0.0486609765625,1.0,0.06034482758620685
215,elimination,psychologist_1_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,60,0.9602490421455938,0.8864271395302944,0.660377358490566,0.9722222222222222,0.7424242424242424,0.9607843137254902,0.9603729603729604,0.9605786370492253,0.8376068376068376,0.9875679875679875,0.8969770062125032,0.03411712600977127,1.0,0.03975095785440619
216,elimination,psychologist_1_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.05,60,0.9698275862068966,0.8864271395302944,0.631578947368421,1.0,0.68,1.0,0.9440559440559441,0.9720279720279721,0.8095238095238095,0.9875679875679875,0.8969770062125032,0.03411712600977127,0.9926686217008798,0.022841035493983197
217,elimination,psychologist_1_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,60,0.8951149425287357,0.8555535098436633,0.6666666666666666,0.8333333333333334,0.7540983606557377,0.9019607843137255,0.965034965034965,0.9334978746743452,0.8214285714285714,0.9850541615247498,0.8852127972050428,0.03884030972930312,0.9813817090636295,0.08626676653489385
218,elimination,psychologist_1_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.26999999999999996,60,0.9195402298850575,0.8555535098436633,0.55,0.9166666666666666,0.7058823529411765,0.9411764705882353,0.9533799533799534,0.9472782119840943,0.8067226890756303,0.9850541615247498,0.8852127972050428,0.03884030972930312,0.9809384164222874,0.06139818653722995
219,elimination,psychologist_1_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,78,0.9650383141762452,0.9316262617957661,0.8717948717948718,0.9444444444444444,0.8518518518518519,0.9019607843137255,0.9813519813519813,0.9416563828328535,0.8761904761904762,0.9960692901869372,0.9703093688408423,0.02080104166666667,1.0,0.03496168582375481
220,elimination,psychologist_1_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.36999999999999994,78,0.985632183908046,0.9316262617957661,0.782608695652174,1.0,0.7575757575757576,0.9803921568627451,0.9627039627039627,0.9715480597833539,0.8547008547008547,0.9960692901869372,0.9703093688408423,0.02080104166666667,1.0,0.014367816091954033
221,elimination,psychologist_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,78,0.9707854406130267,0.9796643695126197,0.9714285714285714,0.9444444444444444,0.9772727272727273,0.8431372549019608,0.9976689976689976,0.9204031262854793,0.9052631578947369,0.9965720553955849,0.9724347146967125,0.021044283854166665,1.0,0.02921455938697326
222,elimination,psychologist_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.42999999999999994,78,0.9971264367816092,0.9796643695126197,0.9473684210526315,1.0,0.9019607843137255,0.9019607843137255,0.9883449883449883,0.9451528863293569,0.9019607843137255,0.9965720553955849,0.9724347146967125,0.021044283854166665,1.0,0.002873563218390829
223,elimination,psychologist_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,78,0.9956896551724138,0.9573030395226132,0.9230769230769231,1.0,0.9107142857142857,1.0,0.9883449883449883,0.9941724941724941,0.9532710280373832,0.9980346450934686,0.9740297082237238,0.007463552150523776,1.0,0.004310344827586188
224,elimination,psychologist_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.5599999999999999,78,0.9971264367816092,0.9573030395226132,0.9473684210526315,1.0,0.9107142857142857,1.0,0.9883449883449883,0.9941724941724941,0.9532710280373832,0.9980346450934686,0.9740297082237238,0.007463552150523776,1.0,0.002873563218390829
225,elimination,psychologist_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,78,0.9760536398467433,0.9750324142015829,0.8333333333333334,0.9722222222222222,0.8,0.9411764705882353,0.972027972027972,0.9566022213081036,0.8648648648648649,0.9941496412084647,0.9333497959452683,0.021194401733004322,0.9981671554252199,0.022113515578476628
226,elimination,psychologist_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.36999999999999994,78,0.9870689655172413,0.9750324142015829,0.8,1.0,0.7903225806451613,0.9607843137254902,0.9696969696969697,0.96524064171123,0.8672566371681416,0.9941496412084647,0.9333497959452683,0.021194401733004322,0.9941348973607038,0.007065931843462492
227,elimination,psychologist_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",sigmoid,default_0_5,0.5,78,0.9956896551724138,0.9740762977642022,0.9230769230769231,1.0,0.8679245283018868,0.9019607843137255,0.9836829836829837,0.9428218839983546,0.8846153846153846,0.996160702043055,0.9695663067669279,0.015447146277289686,1.0,0.004310344827586188
228,elimination,psychologist_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",sigmoid,balanced,0.4499999999999999,78,0.9956896551724138,0.9740762977642022,0.9230769230769231,1.0,0.8518518518518519,0.9019607843137255,0.9813519813519813,0.9416563828328535,0.8761904761904762,0.996160702043055,0.9695663067669279,0.015447146277289686,1.0,0.004310344827586188
229,anxiety,caregiver_1_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,49,0.7864877161055506,0.8523851860246463,0.9111111111111111,0.5857142857142857,0.921875,0.6704545454545454,0.9872448979591837,0.8288497217068646,0.7763157894736842,0.9611114332096475,0.89657685011898,0.051647890625,1.0,0.21351228389444943
230,anxiety,caregiver_1_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.21999999999999997,49,0.9165605095541401,0.8523851860246463,0.75,0.9,0.780952380952381,0.9318181818181818,0.9413265306122449,0.9365723562152133,0.8497409326424871,0.9611114332096475,0.89657685011898,0.051647890625,0.9944620253164558,0.07790151576231563
231,anxiety,caregiver_1_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,49,0.8047315741583257,0.851425261002749,0.88,0.6285714285714286,0.8857142857142857,0.7045454545454546,0.9795918367346939,0.8420686456400742,0.7848101265822784,0.9659960575139147,0.9051993481305791,0.05078809895833333,1.0,0.19526842584167425
232,anxiety,caregiver_1_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.24,49,0.9165605095541401,0.851425261002749,0.75,0.9,0.7596153846153846,0.8977272727272727,0.9362244897959183,0.9169758812615956,0.8229166666666666,0.9659960575139147,0.9051993481305791,0.05078809895833333,1.0,0.08343949044585985
233,anxiety,caregiver_1_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,49,0.8523202911737944,0.8367381099101918,0.8125,0.7428571428571429,0.85,0.7727272727272727,0.9693877551020408,0.8710575139146568,0.8095238095238095,0.9502551020408163,0.8945248221664303,0.049422754671862926,1.0,0.14767970882620562
234,anxiety,caregiver_1_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.13,49,0.8950864422202002,0.8367381099101918,0.6739130434782609,0.8857142857142857,0.7222222222222222,0.8863636363636364,0.923469387755102,0.9049165120593692,0.7959183673469388,0.9502551020408163,0.8945248221664303,0.049422754671862926,0.9940664556962026,0.09898001347600238
235,anxiety,caregiver_1_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,49,0.9221110100090992,0.8751061954855196,0.7441860465116279,0.9142857142857143,0.7339449541284404,0.9090909090909091,0.9260204081632653,0.9175556586270872,0.8121827411167513,0.9557919758812616,0.8981024664049464,0.06299742559938593,0.9099962769918093,-0.012114733017289936
236,anxiety,caregiver_1_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.5099999999999999,49,0.9268880800727934,0.8751061954855196,0.7710843373493976,0.9142857142857143,0.7407407407407407,0.9090909090909091,0.9285714285714286,0.9188311688311688,0.8163265306122449,0.9557919758812616,0.8981024664049464,0.06299742559938593,0.9123696947133284,-0.014518385359465036
237,anxiety,caregiver_1_3,full_eligible,xgboost,"{""colsample_bytree"": 0.8, ""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 20270413, ""subsample"": 0.8, ""use_label_encoder"": false}",none,default_0_5,0.5,49,0.8721565059144677,0.85562804485061,0.8088235294117647,0.7857142857142857,0.8352941176470589,0.8068181818181818,0.9642857142857143,0.885551948051948,0.8208092485549133,0.9521683673469387,0.9015004847554808,0.049872227013111115,0.9906459419210722,0.11848943600660455
238,anxiety,caregiver_1_3,full_eligible,lightgbm,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": -1, ""n_estimators"": 200, ""random_state"": 20270413, ""subsample"": 0.8}",none,default_0_5,0.5,49,0.8586897179253867,0.8304510956327797,0.8666666666666667,0.7428571428571429,0.8734177215189873,0.7840909090909091,0.9744897959183674,0.8792903525046383,0.8263473053892215,0.9560238868274583,0.9002518125623107,0.04662956268409727,1.0,0.14131028207461327
239,anxiety,caregiver_1_3,full_eligible,catboost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.05, ""loss_function"": ""Logloss"", ""random_seed"": 0, ""verbose"": false}",none,default_0_5,0.5,49,0.880891719745223,0.8490704604047502,0.8235294117647058,0.8,0.8409090909090909,0.8409090909090909,0.9642857142857143,0.9025974025974026,0.8409090909090909,0.9578791743970315,0.9066348546755063,0.046243156404496916,0.9942060685033507,0.11331434875812774
240,anxiety,caregiver_1_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,67,0.8293448589626933,0.8520048714434931,0.9215686274509803,0.6714285714285714,0.9090909090909091,0.6818181818181818,0.9846938775510204,0.8332560296846011,0.7792207792207793,0.9617781771799628,0.8946347006123181,0.052418515625,1.0,0.17065514103730672
241,anxiety,caregiver_1_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.26999999999999996,67,0.9292993630573249,0.8520048714434931,0.8289473684210527,0.9,0.7676767676767676,0.8636363636363636,0.9413265306122449,0.9024814471243043,0.8128342245989305,0.9617781771799628,0.8946347006123181,0.052418515625,0.9968354430379747,0.06753607998064981
242,anxiety,caregiver_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,67,0.8277525022747952,0.8642749869601236,0.9038461538461539,0.6714285714285714,0.8904109589041096,0.7386363636363636,0.9795918367346939,0.8591141001855287,0.8074534161490683,0.9630102040816327,0.907412487436496,0.0491651171875,1.0,0.17224749772520476
243,anxiety,caregiver_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.22999999999999998,67,0.9395814376706096,0.8642749869601236,0.7674418604651163,0.9428571428571428,0.7669902912621359,0.8977272727272727,0.9387755102040817,0.9182513914656771,0.8272251308900523,0.9630102040816327,0.907412487436496,0.0491651171875,1.0,0.06041856232939036
244,anxiety,caregiver_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,67,0.8610555050045496,0.8601956805089558,0.828125,0.7571428571428571,0.8625,0.7840909090909091,0.9719387755102041,0.8780148423005566,0.8214285714285714,0.9509508348794063,0.9026912339368258,0.04837362829744972,1.0,0.13894449499545036
245,anxiety,caregiver_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.14999999999999997,67,0.9078252957233849,0.8601956805089558,0.7380952380952381,0.8857142857142857,0.7383177570093458,0.8977272727272727,0.9285714285714286,0.9131493506493507,0.8102564102564103,0.9509508348794063,0.9026912339368258,0.04837362829744972,0.9968354430379747,0.08901014731458978
246,anxiety,caregiver_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,67,0.9165605095541401,0.8802764147103455,0.75,0.9,0.7619047619047619,0.9090909090909091,0.9362244897959183,0.9226576994434137,0.8290155440414507,0.9602272727272727,0.9090000039165578,0.058995568081379034,0.9135564035740878,-0.0030041059800522962
247,anxiety,caregiver_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.37999999999999995,67,0.932393084622384,0.8802764147103455,0.6979166666666666,0.9571428571428572,0.680672268907563,0.9204545454545454,0.9030612244897959,0.9117578849721706,0.782608695652174,0.9602272727272727,0.9090000039165578,0.058995568081379034,0.9113924050632911,-0.021000679559092905
248,anxiety,caregiver_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",sigmoid,default_0_5,0.5,67,0.8547315741583257,0.86625374758341,0.8947368421052632,0.7285714285714285,0.868421052631579,0.75,0.9744897959183674,0.8622448979591837,0.8048780487804879,0.967706400742115,0.9127470725225193,0.04737473906228763,1.0,0.14526842584167432
249,anxiety,caregiver_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",sigmoid,balanced,0.12,67,0.9292538671519563,0.86625374758341,0.7471264367816092,0.9285714285714286,0.7407407407407407,0.9090909090909091,0.9285714285714286,0.9188311688311688,0.8163265306122449,0.967706400742115,0.9127470725225193,0.04737473906228763,0.9762658227848101,0.047011955632853764
