trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,val_objective,overfit_gap_ba
2011,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,sigmoid,default_0_5,0.5,27,yes,0.8265920047713249,0.08257636308025806
2012,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,sigmoid,balanced,0.25499999999999995,27,yes,0.8274254618466029,0.041673218857612326
2013,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,sigmoid,precision_oriented,0.7549999999999999,27,yes,0.8284317865040939,0.09864003052068615
2014,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,sigmoid,recall_guard,0.3,27,yes,0.8302521028230017,0.050053417558575064
2015,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,sigmoid,precision_min_recall,0.7549999999999999,27,yes,0.8284317865040939,0.09864003052068615
2016,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,sigmoid,recall_constrained,0.3,27,yes,0.8302521028230017,0.050053417558575064
2017,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,isotonic,default_0_5,0.5,27,yes,0.8307104129757086,0.050053417558575064
2018,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,isotonic,balanced,0.24,27,yes,0.8278837719993098,0.041673218857612326
2019,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,isotonic,precision_oriented,0.705,27,yes,0.8288900966568008,0.09864003052068615
2020,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,isotonic,recall_guard,0.4049999999999999,27,yes,0.8307104129757086,0.050053417558575064
2021,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,isotonic,precision_min_recall,0.705,27,yes,0.8288900966568008,0.09864003052068615
2022,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261101,isotonic,recall_constrained,0.4049999999999999,27,yes,0.8307104129757086,0.050053417558575064
2023,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,none,default_0_5,0.5,27,yes,0.8145080041140419,0.0919776943631303
2024,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,none,balanced,0.36499999999999994,27,yes,0.8203745489018046,0.050534594558987234
2025,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,none,precision_oriented,0.7649999999999999,27,yes,0.8214678817988851,0.09100630035216839
2026,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,none,recall_guard,0.38999999999999996,27,yes,0.8232639379797577,0.056313336444133166
2027,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,none,precision_min_recall,0.7649999999999999,27,yes,0.8214678817988851,0.09100630035216839
2028,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,none,recall_constrained,0.4149999999999999,27,yes,0.8245355035739169,0.06471644105416607
2029,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,sigmoid,default_0_5,0.5,27,yes,0.8173882981195371,0.08832912068235232
2030,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,sigmoid,balanced,0.26499999999999996,27,yes,0.8203638571568334,0.050534594558987234
2031,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,sigmoid,precision_oriented,0.825,27,yes,0.8213736827470245,0.09205014168828529
2032,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,sigmoid,recall_guard,0.3,27,yes,0.8232116229257334,0.056833627807296505
2033,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,sigmoid,precision_min_recall,0.825,27,yes,0.8213736827470245,0.09205014168828529
2034,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,sigmoid,recall_constrained,0.5499999999999999,27,yes,0.8266810672545146,0.08523998656559706
2035,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,isotonic,default_0_5,0.5,27,yes,0.8259331620448557,0.055275995408542666
2036,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,isotonic,balanced,0.37999999999999995,27,yes,0.8259331620448557,0.055275995408542666
2037,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,isotonic,precision_oriented,0.815,27,yes,0.8216487275504938,0.09205014168828529
2038,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,isotonic,recall_guard,0.37999999999999995,27,yes,0.8259331620448557,0.055275995408542666
2039,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,isotonic,precision_min_recall,0.815,27,yes,0.8216487275504938,0.09205014168828529
2040,stage2,psychologist_1_3,psychologist,conduct,compact_subset,rf_baseline,20261119,isotonic,recall_constrained,0.37999999999999995,27,yes,0.8259331620448557,0.055275995408542666
2041,stage1,psychologist_1_3,psychologist,elimination,full_eligible,rf_baseline,20261101,none,default_0_5,0.5,60,no,0.780107756819284,0.20309130122214236
2042,stage1,psychologist_1_3,psychologist,elimination,full_eligible,rf_balanced_subsample,20261101,none,default_0_5,0.5,60,no,0.6987237003674038,0.26389917675328056
2043,stage1,psychologist_1_3,psychologist,elimination,full_eligible,rf_precision_push,20261101,none,default_0_5,0.5,60,no,0.7725543597122537,0.09099179063312657
2044,stage1,psychologist_1_3,psychologist,elimination,full_eligible,rf_recall_guard,20261101,none,default_0_5,0.5,60,no,0.7507259087537728,0.19698058950395403
2045,stage1,psychologist_1_3,psychologist,elimination,full_eligible,rf_regularized,20261101,none,default_0_5,0.5,60,no,0.7677692033951844,0.055096269234965245
2046,stage1,psychologist_1_3,psychologist,elimination,full_eligible,rf_pos_weight_mid,20261101,none,default_0_5,0.5,60,no,0.7563361259638642,0.1078379073924367
2047,stage1,psychologist_1_3,psychologist,elimination,compact_subset,rf_baseline,20261101,none,default_0_5,0.5,27,no,0.7704754716687946,0.12150460332552582
2048,stage1,psychologist_1_3,psychologist,elimination,compact_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,27,no,0.7764311501268831,0.07821354342955122
2049,stage1,psychologist_1_3,psychologist,elimination,compact_subset,rf_precision_push,20261101,none,default_0_5,0.5,27,no,0.7777860184773564,0.0829828483724695
2050,stage1,psychologist_1_3,psychologist,elimination,compact_subset,rf_recall_guard,20261101,none,default_0_5,0.5,27,no,0.7791656696290729,0.10627875978706913
2051,stage1,psychologist_1_3,psychologist,elimination,compact_subset,rf_regularized,20261101,none,default_0_5,0.5,27,no,0.7722128117464409,0.052371624702436836
2052,stage1,psychologist_1_3,psychologist,elimination,compact_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,27,no,0.7609312124418374,0.10666968309337121
2053,stage1,psychologist_1_3,psychologist,elimination,balanced_subset,rf_baseline,20261101,none,default_0_5,0.5,33,no,0.7914660987153507,0.1328366689084205
2054,stage1,psychologist_1_3,psychologist,elimination,balanced_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,33,no,0.7650795247285687,0.09783250859471815
2055,stage1,psychologist_1_3,psychologist,elimination,balanced_subset,rf_precision_push,20261101,none,default_0_5,0.5,33,no,0.7633500640992901,0.09376645728691957
2056,stage1,psychologist_1_3,psychologist,elimination,balanced_subset,rf_recall_guard,20261101,none,default_0_5,0.5,33,no,0.7793299314406928,0.11511502516175409
2057,stage1,psychologist_1_3,psychologist,elimination,balanced_subset,rf_regularized,20261101,none,default_0_5,0.5,33,no,0.7717558893962877,0.05353893987753411
2058,stage1,psychologist_1_3,psychologist,elimination,balanced_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,33,no,0.7771126444011567,0.08743891386260194
2059,stage1,psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_baseline,20261101,none,default_0_5,0.5,24,no,0.7660812454932082,0.14279295470884257
2060,stage1,psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,24,no,0.7776467539860772,0.07704622825445395
2061,stage1,psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_precision_push,20261101,none,default_0_5,0.5,24,no,0.7599191974923506,0.09331531748909982
2062,stage1,psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_recall_guard,20261101,none,default_0_5,0.5,24,no,0.7728270856616345,0.13317757009345788
2063,stage1,psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_regularized,20261101,none,default_0_5,0.5,24,no,0.7736025079589863,0.052371624702436836
2064,stage1,psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,24,no,0.7560003941353572,0.10744880233407095
2065,stage1,psychologist_1_3,psychologist,elimination,stability_pruned_subset,rf_baseline,20261101,none,default_0_5,0.5,30,no,0.7792227164867511,0.11188921871014124
2066,stage1,psychologist_1_3,psychologist,elimination,stability_pruned_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,30,no,0.7703869034934094,0.09627608836125512
2067,stage1,psychologist_1_3,psychologist,elimination,stability_pruned_subset,rf_precision_push,20261101,none,default_0_5,0.5,30,no,0.772575818446722,0.08415107267153499
2068,stage1,psychologist_1_3,psychologist,elimination,stability_pruned_subset,rf_recall_guard,20261101,none,default_0_5,0.5,30,no,0.7707390173816926,0.10783608914450027
2069,stage1,psychologist_1_3,psychologist,elimination,stability_pruned_subset,rf_regularized,20261101,none,default_0_5,0.5,30,no,0.7743183208413202,0.04353535932775188
2070,stage1,psychologist_1_3,psychologist,elimination,stability_pruned_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,30,no,0.7623523398353214,0.10666968309337121
2071,stage1,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,69,yes,0.816929597034876,0.11888928828181156
2072,stage1,psychologist_1_3,psychologist,elimination,engineered_full,rf_balanced_subsample,20261101,none,default_0_5,0.5,69,no,0.8025409770679427,0.0735406462332896
2073,stage1,psychologist_1_3,psychologist,elimination,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,69,no,0.7975389112792981,0.09471694075588766
2074,stage1,psychologist_1_3,psychologist,elimination,engineered_full,rf_recall_guard,20261101,none,default_0_5,0.5,69,no,0.8046754607656857,0.11161035226455795
2075,stage1,psychologist_1_3,psychologist,elimination,engineered_full,rf_regularized,20261101,none,default_0_5,0.5,69,no,0.8250005030384033,0.012739134569928479
2076,stage1,psychologist_1_3,psychologist,elimination,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,69,no,0.8033489232841282,0.08510155614050308
2077,stage1,psychologist_1_3,psychologist,elimination,engineered_pruned,rf_baseline,20261101,none,default_0_5,0.5,45,no,0.7876576413309891,0.11394680086268871
2078,stage1,psychologist_1_3,psychologist,elimination,engineered_pruned,rf_balanced_subsample,20261101,none,default_0_5,0.5,45,no,0.7952128801008992,0.06626171021603589
2079,stage1,psychologist_1_3,psychologist,elimination,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,45,no,0.7965641142479088,0.0858806753812027
2080,stage1,psychologist_1_3,psychologist,elimination,engineered_pruned,rf_recall_guard,20261101,none,default_0_5,0.5,45,no,0.8069324634801154,0.08510064701653486
2081,stage1,psychologist_1_3,psychologist,elimination,engineered_pruned,rf_regularized,20261101,none,default_0_5,0.5,45,no,0.8197045433282386,0.013518253810628211
2082,stage1,psychologist_1_3,psychologist,elimination,engineered_pruned,rf_pos_weight_mid,20261101,none,default_0_5,0.5,45,no,0.7970313655731461,0.0858806753812027
2083,stage1,psychologist_1_3,psychologist,elimination,engineered_compact,rf_baseline,20261101,none,default_0_5,0.5,30,no,0.7899289919627116,0.09705248023005031
2084,stage1,psychologist_1_3,psychologist,elimination,engineered_compact,rf_balanced_subsample,20261101,none,default_0_5,0.5,30,no,0.79620752076906,0.058593669140416305
2085,stage1,psychologist_1_3,psychologist,elimination,engineered_compact,rf_precision_push,20261101,none,default_0_5,0.5,30,no,0.7913875967053982,0.08620774570011425
2086,stage1,psychologist_1_3,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,none,default_0_5,0.5,30,no,0.8017072149241937,0.08626887131560035
2087,stage1,psychologist_1_3,psychologist,elimination,engineered_compact,rf_regularized,20261101,none,default_0_5,0.5,30,yes,0.8263947140353675,0.0035137641368777617
2088,stage1,psychologist_1_3,psychologist,elimination,engineered_compact,rf_pos_weight_mid,20261101,none,default_0_5,0.5,30,no,0.79613270983346,0.0858806753812027
2089,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,69,yes,0.8193073828005122,0.11888928828181156
2090,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,none,balanced,0.4099999999999999,69,yes,0.8218320553499695,0.04013929177844222
2091,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,none,precision_oriented,0.48999999999999994,69,yes,0.8249416322719709,0.10927390366642697
2092,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,none,recall_guard,0.4099999999999999,69,yes,0.8218320553499695,0.04013929177844222
2093,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,none,precision_min_recall,0.48999999999999994,69,yes,0.8249416322719709,0.10927390366642697
2094,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,none,recall_constrained,0.48999999999999994,69,yes,0.8249416322719709,0.10927390366642697
2095,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,sigmoid,default_0_5,0.5,69,yes,0.8079281802819346,0.13812005751258094
2096,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,sigmoid,balanced,0.295,69,yes,0.8218141687701327,0.04013929177844222
2097,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,sigmoid,precision_oriented,0.41999999999999993,69,yes,0.8249237456921342,0.10927390366642697
2098,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,sigmoid,recall_guard,0.295,69,yes,0.8218141687701327,0.04013929177844222
2099,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,sigmoid,precision_min_recall,0.41999999999999993,69,yes,0.8249237456921342,0.10927390366642697
2100,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,sigmoid,recall_constrained,0.41999999999999993,69,yes,0.8249237456921342,0.10927390366642697
2101,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,isotonic,default_0_5,0.5,69,yes,0.8223414043240134,0.04052839683680798
2102,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,isotonic,balanced,0.25499999999999995,69,yes,0.8223725327286827,0.04013929177844222
2103,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,isotonic,precision_oriented,0.575,69,yes,0.825482109650684,0.10927390366642697
2104,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,isotonic,recall_guard,0.25499999999999995,69,yes,0.8223725327286827,0.04013929177844222
2105,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,isotonic,precision_min_recall,0.575,69,yes,0.825482109650684,0.10927390366642697
2106,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261101,isotonic,recall_constrained,0.575,69,yes,0.825482109650684,0.10927390366642697
2107,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261119,none,default_0_5,0.5,69,yes,0.8008577462749603,0.12122573687994254
2108,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261119,none,balanced,0.30499999999999994,69,yes,0.8046556035707813,0.032862174009124834
2109,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261119,none,precision_oriented,0.6,69,yes,0.8000328119398558,0.1838605319913731
2110,stage2,psychologist_1_3,psychologist,elimination,engineered_full,rf_baseline,20261119,none,recall_guard,0.30499999999999994,69,yes,0.8046556035707813,0.032862174009124834
