low_threshold,high_threshold,coverage,uncertain_rate,confident_positive_n,confident_negative_n,uncertain_n,precision_high,npv_low,recall_effective,specificity_effective
0.0736842105263158,0.711894,0.8181818181818182,0.18181818181818182,33,201,52,0.8484848484848485,0.9900497512437811,0.6666666666666666,0.8155737704918032
0.05,0.711894,0.7972027972027972,0.20279720279720279,33,195,58,0.8484848484848485,0.9897435897435898,0.6666666666666666,0.7909836065573771
0.5,0.7620215789473684,0.9440559440559441,0.055944055944055944,26,244,16,0.8461538461538461,0.9672131147540983,0.5238095238095238,0.9672131147540983
0.4763157894736842,0.7620215789473684,0.9335664335664335,0.06643356643356643,26,241,19,0.8461538461538461,0.966804979253112,0.5238095238095238,0.9549180327868853
0.42894736842105263,0.7620215789473684,0.9265734265734266,0.07342657342657342,26,239,21,0.8461538461538461,0.9707112970711297,0.5238095238095238,0.9508196721311475
0.45263157894736844,0.7620215789473684,0.9265734265734266,0.07342657342657342,26,239,21,0.8461538461538461,0.9707112970711297,0.5238095238095238,0.9508196721311475
0.4052631578947368,0.7620215789473684,0.9230769230769231,0.07692307692307693,26,238,22,0.8461538461538461,0.9705882352941176,0.5238095238095238,0.9467213114754098
0.35789473684210527,0.7620215789473684,0.9195804195804196,0.08041958041958042,26,237,23,0.8461538461538461,0.9704641350210971,0.5238095238095238,0.9426229508196722
0.3815789473684211,0.7620215789473684,0.9195804195804196,0.08041958041958042,26,237,23,0.8461538461538461,0.9704641350210971,0.5238095238095238,0.9426229508196722
0.33421052631578946,0.7620215789473684,0.9125874125874126,0.08741258741258741,26,235,25,0.8461538461538461,0.9744680851063829,0.5238095238095238,0.9385245901639344
0.3105263157894737,0.7620215789473684,0.9090909090909091,0.09090909090909091,26,234,26,0.8461538461538461,0.9743589743589743,0.5238095238095238,0.9344262295081968
0.2868421052631579,0.7620215789473684,0.9055944055944056,0.0944055944055944,26,233,27,0.8461538461538461,0.9742489270386266,0.5238095238095238,0.930327868852459
0.2631578947368421,0.7620215789473684,0.8986013986013986,0.10139860139860139,26,231,29,0.8461538461538461,0.974025974025974,0.5238095238095238,0.9221311475409836
0.23947368421052634,0.7620215789473684,0.8951048951048951,0.1048951048951049,26,230,30,0.8461538461538461,0.9739130434782609,0.5238095238095238,0.9180327868852459
0.21578947368421053,0.7620215789473684,0.8846153846153846,0.11538461538461539,26,227,33,0.8461538461538461,0.9779735682819384,0.5238095238095238,0.9098360655737705
0.19210526315789472,0.7620215789473684,0.8776223776223776,0.12237762237762238,26,225,35,0.8461538461538461,0.9777777777777777,0.5238095238095238,0.9016393442622951
0.16842105263157897,0.7620215789473684,0.8741258741258742,0.1258741258741259,26,224,36,0.8461538461538461,0.9776785714285714,0.5238095238095238,0.8975409836065574
0.14473684210526316,0.7620215789473684,0.8636363636363636,0.13636363636363635,26,221,39,0.8461538461538461,0.9819004524886877,0.5238095238095238,0.889344262295082
0.12105263157894737,0.7620215789473684,0.8391608391608392,0.16083916083916083,26,214,46,0.8461538461538461,0.9813084112149533,0.5238095238095238,0.860655737704918
0.09736842105263158,0.7620215789473684,0.8181818181818182,0.18181818181818182,26,208,52,0.8461538461538461,0.9807692307692307,0.5238095238095238,0.8360655737704918
0.0736842105263158,0.7620215789473684,0.7937062937062938,0.2062937062937063,26,201,59,0.8461538461538461,0.9900497512437811,0.5238095238095238,0.8155737704918032
0.05,0.7620215789473684,0.7727272727272727,0.22727272727272727,26,195,65,0.8461538461538461,0.9897435897435898,0.5238095238095238,0.7909836065573771
0.5,0.7244258947368422,0.9615384615384616,0.038461538461538464,31,244,11,0.8387096774193549,0.9672131147540983,0.6190476190476191,0.9672131147540983
0.4763157894736842,0.7244258947368422,0.951048951048951,0.04895104895104895,31,241,14,0.8387096774193549,0.966804979253112,0.6190476190476191,0.9549180327868853
0.42894736842105263,0.7244258947368422,0.9440559440559441,0.055944055944055944,31,239,16,0.8387096774193549,0.9707112970711297,0.6190476190476191,0.9508196721311475
0.45263157894736844,0.7244258947368422,0.9440559440559441,0.055944055944055944,31,239,16,0.8387096774193549,0.9707112970711297,0.6190476190476191,0.9508196721311475
0.4052631578947368,0.7244258947368422,0.9405594405594405,0.05944055944055944,31,238,17,0.8387096774193549,0.9705882352941176,0.6190476190476191,0.9467213114754098
0.35789473684210527,0.7244258947368422,0.9370629370629371,0.06293706293706294,31,237,18,0.8387096774193549,0.9704641350210971,0.6190476190476191,0.9426229508196722
