mode,route,variant,domain,feature,optional_self_report,mapping_layer
psychologist,P,professional_structured_coverage,anxiety,cbcl_095,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_096,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_097,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_098,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_099,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_100,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_101,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_102,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_103,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_104,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_105,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_106,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_107,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_108,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_109,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_110,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_111,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_112,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_113,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_114,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_115,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_116,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_117,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_118,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_structured_coverage,anxiety,has_cbcl,yes,no
psychologist,P,professional_structured_coverage,anxiety,has_scared_p,yes,no
psychologist,P,professional_structured_coverage,anxiety,has_scared_sr,yes,no
psychologist,P,professional_structured_coverage,anxiety,has_sdq,yes,no
psychologist,P,professional_structured_coverage,anxiety,release,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_01,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_02,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_03,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_04,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_05,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_06,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_07,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_08,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_09,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_10,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_11,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_12,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_13,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_14,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_15,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_16,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_17,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_18,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_19,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_20,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_21,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_22,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_23,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_24,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_25,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_26,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_27,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_28,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_29,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_30,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_31,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_32,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_33,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_34,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_35,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_36,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_37,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_38,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_39,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_40,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_41,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_generalized_anxiety,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_panic_somatic,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_possible_anxiety_disorder_cut25,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_school_avoidance,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_separation_anxiety,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_social_anxiety,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_p_total,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_01,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_02,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_03,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_04,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_05,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_06,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_07,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_08,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_09,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_10,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_11,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_12,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_13,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_14,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_15,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_16,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_17,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_18,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_19,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_20,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_21,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_22,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_23,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_24,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_25,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_26,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_27,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_28,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_29,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_30,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_31,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_32,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_33,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_34,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_35,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_36,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_37,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_38,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_39,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_40,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_41,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_generalized_anxiety,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_panic_somatic,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_possible_anxiety_disorder_cut25,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_school_avoidance,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_separation_anxiety,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_social_anxiety,yes,no
psychologist,P,professional_structured_coverage,anxiety,scared_sr_total,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_01,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_02,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_03,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_04,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_05,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_06,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_07,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_08,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_09,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_10,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_11,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_12,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_13,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_14,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_15,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_16,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_17,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_18,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_19,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_20,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_21,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_22,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_23,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_24,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_25,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_conduct_problems,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_emotional_symptoms,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_impact,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_peer_problems,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_prosocial_behavior,yes,no
psychologist,P,professional_structured_coverage,anxiety,sdq_total_difficulties,yes,no
psychologist,P,professional_structured_coverage,anxiety,sex_assigned_at_birth,yes,no
psychologist,P,professional_structured_coverage,anxiety,site,yes,no
psychologist,P,professional_structured_coverage,depression,age_years,yes,no
psychologist,P,professional_structured_coverage,depression,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_structured_coverage,depression,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_structured_coverage,depression,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_structured_coverage,depression,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,depression,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,depression,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_structured_coverage,depression,has_cbcl,yes,no
psychologist,P,professional_structured_coverage,depression,has_sdq,yes,no
psychologist,P,professional_structured_coverage,depression,mfq_p_total,yes,no
psychologist,P,professional_structured_coverage,depression,sdq_conduct_problems,yes,no
psychologist,P,professional_structured_coverage,depression,sdq_emotional_symptoms,yes,no
psychologist,P,professional_structured_coverage,depression,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_structured_coverage,depression,sdq_impact,yes,no
psychologist,P,professional_structured_coverage,depression,sdq_peer_problems,yes,no
psychologist,P,professional_structured_coverage,depression,sdq_prosocial_behavior,yes,no
psychologist,P,professional_structured_coverage,depression,sdq_total_difficulties,yes,no
psychologist,P,professional_structured_coverage,depression,sex_assigned_at_birth,yes,no
