domain,mode,role,active_model_id,source_campaign,model_family,feature_set_id,config_id,calibration,threshold_policy,threshold,seed,n_features,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,feature_list_pipe,source_file,guard_ok,blacklisted_exact_id,non_degenerate,fallback_accepted_candidate,fallback_rejection_reason
depression,caregiver_2_3,caregiver,depression__caregiver_2_3__rebuild_v2__rf__full_eligible,rebuild_v2,rf,full_eligible,rf_precision_push,isotonic,recall_constrained,0.2149999999999999,20261119,98.0,0.8313253012048193,0.8414634146341463,0.964824120603015,0.9031437676185808,0.8363636363636363,0.9573630346856232,0.8434143874736915,0.0454553863622029,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,True,False,True,yes,none
depression,psychologist_1_3,psychologist,depression__psychologist_1_3__rebuild_v2__rf__stability_pruned_subset,rebuild_v2,rf,stability_pruned_subset,rf_baseline,isotonic,default_0_5,0.5,20261101,30.0,0.7974683544303798,0.7682926829268293,0.9597989949748744,0.8640458389508519,0.782608695652174,0.9483852187768108,0.7681311253035743,0.0565304346753685,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,psychologist_2_3,psychologist,depression__psychologist_2_3__final_honest_improvement_v1__rf__compact_subset,final_honest_improvement_v1,rf,compact_subset,rf_regularized_v2,none,balanced,0.3949999999999999,20270421,46.0,0.7872340425531915,0.902439024390244,0.949748743718593,0.9260938840544184,0.8409090909090909,0.9794092413285942,0.8675121016971403,0.0429005294006906,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
elimination,caregiver_1_3,caregiver,elimination__caregiver_1_3__boosted_v3__extra_trees__boosted_eng_full,boosted_v3,extra_trees,boosted_eng_full,cfg_ca676b3869,none,balanced,0.4399999999999999,20270413,67.0,0.8679245283018868,0.9019607843137256,0.9836829836829836,0.9428218839983546,0.8846153846153846,0.9967777320718496,0.9700376570280697,0.0204136197916666,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,caregiver_2_3,caregiver,elimination__caregiver_2_3__final_honest_improvement_v1__rf__engineered_compact,final_honest_improvement_v1,rf,engineered_compact,rf_precision_guard_v2,none,balanced,0.2799999999999999,20270421,43.0,0.9454545454545454,1.0,0.9929906542056076,0.9964953271028038,0.97196261682243,0.9975512221423436,0.941642680399478,0.0061910966351909,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,caregiver_full,caregiver,elimination__caregiver_full__final_honest_improvement_v1__rf__engineered_compact,final_honest_improvement_v1,rf,engineered_compact,rf_precision_guard_v2,none,balanced,0.3249999999999999,20270421,53.0,0.9454545454545454,1.0,0.9929906542056076,0.9964953271028038,0.97196261682243,0.9974838245866284,0.9433519475427756,0.0064319027372157,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,psychologist_1_3,psychologist,elimination__psychologist_1_3__boosted_v3__extra_trees__boosted_eng_full,boosted_v3,extra_trees,boosted_eng_full,cfg_ca676b3869,none,balanced,0.4299999999999999,20270413,78.0,0.9019607843137256,0.9019607843137256,0.9883449883449884,0.9451528863293568,0.9019607843137256,0.9965720553955848,0.9724347146967124,0.0210442838541666,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,psychologist_2_3,psychologist,elimination__psychologist_2_3__final_honest_improvement_v1__rf__engineered_pruned,final_honest_improvement_v1,rf,engineered_pruned,rf_precision_guard_v2,none,balanced,0.2799999999999999,20270421,70.0,0.9454545454545454,1.0,0.9929906542056076,0.9964953271028038,0.97196261682243,0.99784327821711,0.966688236695034,0.006443594932588,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,psychologist_full,psychologist,elimination__psychologist_full__final_honest_improvement_v1__rf__engineered_compact,final_honest_improvement_v1,rf,engineered_compact,rf_precision_guard_v2,none,balanced,0.295,20270421,62.0,0.9454545454545454,1.0,0.9929906542056076,0.9964953271028038,0.97196261682243,0.9990564342199856,0.9917564458695416,0.0062844913150767,,data\hybrid_active_modes_freeze_v4\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
adhd,caregiver_1_3,caregiver,adhd__caregiver_1_3__rebuild_v2__rf__engineered_full,rebuild_v2,rf,engineered_full,rf_regularized,isotonic,default_0_5,0.5,20261119,58.0,0.6212121212121212,0.8723404255319149,0.8704663212435233,0.8714033733877191,0.7256637168141593,0.9276402822180576,0.6319179403335605,0.0868278728044155,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
adhd,caregiver_2_3,caregiver,adhd__caregiver_2_3__rebuild_v2__rf__engineered_compact,rebuild_v2,rf,engineered_compact,rf_regularized,isotonic,default_0_5,0.5,20261101,43.0,0.7017543859649122,0.851063829787234,0.911917098445596,0.881490464116415,0.7692307692307693,0.9492613824275162,0.7044217957677258,0.072567246649348,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
adhd,psychologist_1_3,psychologist,adhd__psychologist_1_3__rebuild_v2__rf__engineered_compact,rebuild_v2,rf,engineered_compact,rf_balanced_subsample,isotonic,balanced,0.18,20261101,30.0,0.6148148148148148,0.8829787234042553,0.8652849740932642,0.8741318487487597,0.7248908296943232,0.9259453202513506,0.6375451264670481,0.0841732751976726,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
adhd,psychologist_2_3,psychologist,adhd__psychologist_2_3__rebuild_v2__rf__engineered_pruned,rebuild_v2,rf,engineered_pruned,rf_regularized,isotonic,precision_min_recall,0.5049999999999999,20261101,70.0,0.7289719626168224,0.8297872340425532,0.9248704663212436,0.8773288501818983,0.7761194029850746,0.9539604233270864,0.7337389775224177,0.0680043361765456,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
anxiety,psychologist_1_3,psychologist,anxiety__psychologist_1_3__rebuild_v2__rf__engineered_full,rebuild_v2,rf,engineered_full,rf_precision_push,isotonic,precision_min_recall,0.61,20261119,69.0,0.953846153846154,0.7209302325581395,0.9923857868020304,0.856658009680085,0.8211920529801324,0.9836058316609608,0.9167286511795306,0.0355709159204354,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
anxiety,psychologist_full,psychologist,anxiety__psychologist_full__final_honest_improvement_v1__rf__engineered_pruned,final_honest_improvement_v1,rf,engineered_pruned,rf_precision_guard_v2,none,balanced,0.3799999999999999,20270421,99.0,0.8421052631578947,0.9302325581395348,0.9619289340101524,0.9460807460748436,0.8839779005524862,0.9919135875339392,0.9591820433560584,0.026434653046354,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
conduct,caregiver_2_3,caregiver,conduct__caregiver_2_3__conduct_honest_retrain_v1__rf__engineered_compact_no_shortcuts_v1,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,rf_balanced_subsample_v1,none,precision_min_recall,0.6849999999999999,20270421,41.0,0.9280575539568344,0.80625,0.96875,0.8875,0.862876254180602,0.975859375,0.9476529887411712,0.0598134006093339,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,caregiver_1_3,caregiver,depression__caregiver_1_3__rebuild_v2__rf__precision_oriented_subset,rebuild_v2,rf,precision_oriented_subset,rf_baseline,none,recall_constrained,0.5299999999999999,20261101,20.0,0.8059701492537313,0.6585365853658537,0.9673366834170856,0.8129366343914696,0.7248322147651006,0.958282264983454,0.764765007527117,0.0600670985657974,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,caregiver_2_3,caregiver,depression__caregiver_2_3__hybrid_final_decisive_rescue_v5__rf__precision_oriented_subset,hybrid_final_decisive_rescue_v5,rf,precision_oriented_subset,rf_regularized_v3,none,balanced,0.4399999999999999,20270421,39.0,0.7789473684210526,0.902439024390244,0.9472361809045228,0.9248376026473832,0.8361581920903954,0.9791334722392452,0.9185052705693368,0.0439804889728679,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,psychologist_1_3,psychologist,depression__psychologist_1_3__rebuild_v2__rf__stability_pruned_subset,rebuild_v2,rf,stability_pruned_subset,rf_baseline,isotonic,default_0_5,0.5,20261101,30.0,0.7974683544303798,0.7682926829268293,0.9597989949748744,0.8640458389508519,0.782608695652174,0.9483852187768108,0.7681311253035743,0.0565304346753685,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,psychologist_2_3,psychologist,depression__psychologist_2_3__final_honest_improvement_v1__rf__compact_subset,final_honest_improvement_v1,rf,compact_subset,rf_regularized_v2,none,balanced,0.3949999999999999,20270421,46.0,0.7872340425531915,0.902439024390244,0.949748743718593,0.9260938840544184,0.8409090909090909,0.9794092413285942,0.8675121016971403,0.0429005294006906,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
elimination,caregiver_1_3,caregiver,elimination__caregiver_1_3__boosted_v3__extra_trees__boosted_eng_full,boosted_v3,extra_trees,boosted_eng_full,cfg_ca676b3869,none,balanced,0.4399999999999999,20270413,67.0,0.8679245283018868,0.9019607843137256,0.9836829836829836,0.9428218839983546,0.8846153846153846,0.9967777320718496,0.9700376570280697,0.0204136197916666,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,caregiver_2_3,caregiver,elimination__caregiver_2_3__final_honest_improvement_v1__rf__engineered_compact,final_honest_improvement_v1,rf,engineered_compact,rf_precision_guard_v2,none,balanced,0.2799999999999999,20270421,43.0,0.9454545454545454,1.0,0.9929906542056076,0.9964953271028038,0.97196261682243,0.9975512221423436,0.941642680399478,0.0061910966351909,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,caregiver_full,caregiver,elimination__caregiver_full__final_honest_improvement_v1__rf__engineered_compact,final_honest_improvement_v1,rf,engineered_compact,rf_precision_guard_v2,none,balanced,0.3249999999999999,20270421,53.0,0.9454545454545454,1.0,0.9929906542056076,0.9964953271028038,0.97196261682243,0.9974838245866284,0.9433519475427756,0.0064319027372157,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,psychologist_1_3,psychologist,elimination__psychologist_1_3__boosted_v3__extra_trees__boosted_eng_full,boosted_v3,extra_trees,boosted_eng_full,cfg_ca676b3869,none,balanced,0.4299999999999999,20270413,78.0,0.9019607843137256,0.9019607843137256,0.9883449883449884,0.9451528863293568,0.9019607843137256,0.9965720553955848,0.9724347146967124,0.0210442838541666,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,psychologist_2_3,psychologist,elimination__psychologist_2_3__final_honest_improvement_v1__rf__engineered_pruned,final_honest_improvement_v1,rf,engineered_pruned,rf_precision_guard_v2,none,balanced,0.2799999999999999,20270421,70.0,0.9454545454545454,1.0,0.9929906542056076,0.9964953271028038,0.97196261682243,0.99784327821711,0.966688236695034,0.006443594932588,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
elimination,psychologist_full,psychologist,elimination__psychologist_full__final_honest_improvement_v1__rf__engineered_compact,final_honest_improvement_v1,rf,engineered_compact,rf_precision_guard_v2,none,balanced,0.295,20270421,62.0,0.9454545454545454,1.0,0.9929906542056076,0.9964953271028038,0.97196261682243,0.9990564342199856,0.9917564458695416,0.0062844913150767,,data\hybrid_active_modes_freeze_v5\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
adhd,caregiver_1_3,caregiver,adhd__caregiver_1_3__rebuild_v2__rf__engineered_full,rebuild_v2,rf,engineered_full,rf_regularized,isotonic,default_0_5,0.5,20261119,58.0,0.6212121212121212,0.8723404255319149,0.8704663212435233,0.8714033733877191,0.7256637168141593,0.9276402822180576,0.6319179403335605,0.0868278728044155,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
adhd,caregiver_2_3,caregiver,adhd__caregiver_2_3__rebuild_v2__rf__engineered_compact,rebuild_v2,rf,engineered_compact,rf_regularized,isotonic,default_0_5,0.5,20261101,43.0,0.7017543859649122,0.851063829787234,0.911917098445596,0.881490464116415,0.7692307692307693,0.9492613824275162,0.7044217957677258,0.072567246649348,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
adhd,psychologist_1_3,psychologist,adhd__psychologist_1_3__rebuild_v2__rf__engineered_compact,rebuild_v2,rf,engineered_compact,rf_balanced_subsample,isotonic,balanced,0.18,20261101,30.0,0.6148148148148148,0.8829787234042553,0.8652849740932642,0.8741318487487597,0.7248908296943232,0.9259453202513506,0.6375451264670481,0.0841732751976726,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
adhd,psychologist_2_3,psychologist,adhd__psychologist_2_3__rebuild_v2__rf__engineered_pruned,rebuild_v2,rf,engineered_pruned,rf_regularized,isotonic,precision_min_recall,0.5049999999999999,20261101,70.0,0.7289719626168224,0.8297872340425532,0.9248704663212436,0.8773288501818983,0.7761194029850746,0.9539604233270864,0.7337389775224177,0.0680043361765456,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
anxiety,psychologist_1_3,psychologist,anxiety__psychologist_1_3__rebuild_v2__rf__engineered_full,rebuild_v2,rf,engineered_full,rf_precision_push,isotonic,precision_min_recall,0.61,20261119,69.0,0.953846153846154,0.7209302325581395,0.9923857868020304,0.856658009680085,0.8211920529801324,0.9836058316609608,0.9167286511795306,0.0355709159204354,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
anxiety,psychologist_full,psychologist,anxiety__psychologist_full__final_honest_improvement_v1__rf__engineered_pruned,final_honest_improvement_v1,rf,engineered_pruned,rf_precision_guard_v2,none,balanced,0.3799999999999999,20270421,99.0,0.8421052631578947,0.9302325581395348,0.9619289340101524,0.9460807460748436,0.8839779005524862,0.9919135875339392,0.9591820433560584,0.026434653046354,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,False,False,True,no,guard_violation
conduct,caregiver_2_3,caregiver,conduct__caregiver_2_3__conduct_honest_retrain_v1__rf__engineered_compact_no_shortcuts_v1,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,rf_balanced_subsample_v1,none,precision_min_recall,0.6849999999999999,20270421,41.0,0.9280575539568344,0.80625,0.96875,0.8875,0.862876254180602,0.975859375,0.9476529887411712,0.0598134006093339,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,caregiver_1_3,caregiver,depression__caregiver_1_3__rebuild_v2__rf__precision_oriented_subset,rebuild_v2,rf,precision_oriented_subset,rf_baseline,none,recall_constrained,0.5299999999999999,20261101,20.0,0.8059701492537313,0.6585365853658537,0.9673366834170856,0.8129366343914696,0.7248322147651006,0.958282264983454,0.764765007527117,0.0600670985657974,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,caregiver_2_3,caregiver,depression__caregiver_2_3__hybrid_final_decisive_rescue_v5__rf__precision_oriented_subset,hybrid_final_decisive_rescue_v5,rf,precision_oriented_subset,rf_regularized_v3,none,balanced,0.4399999999999999,20270421,39.0,0.7789473684210526,0.902439024390244,0.9472361809045228,0.9248376026473832,0.8361581920903954,0.9791334722392452,0.9185052705693368,0.0439804889728679,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,psychologist_1_3,psychologist,depression__psychologist_1_3__rebuild_v2__rf__stability_pruned_subset,rebuild_v2,rf,stability_pruned_subset,rf_baseline,isotonic,default_0_5,0.5,20261101,30.0,0.7974683544303798,0.7682926829268293,0.9597989949748744,0.8640458389508519,0.782608695652174,0.9483852187768108,0.7681311253035743,0.0565304346753685,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
depression,psychologist_2_3,psychologist,depression__psychologist_2_3__final_honest_improvement_v1__rf__compact_subset,final_honest_improvement_v1,rf,compact_subset,rf_regularized_v2,none,balanced,0.3949999999999999,20270421,46.0,0.7872340425531915,0.902439024390244,0.949748743718593,0.9260938840544184,0.8409090909090909,0.9794092413285942,0.8675121016971403,0.0429005294006906,,data\hybrid_active_modes_freeze_v6\tables\hybrid_active_models_30_modes.csv,True,True,True,no,blacklisted_exact_id
